time,WOB,WOB_0,WOB_SP,RPM,RPM_0,RPM_SP,ROP,T,MSE,dMSEdWOB,dMSEdRPM
60,12999.9996890573,13000,13200,89.9999999983682,90,92,31.4618124972568,12532.8427372801,179.427347184382,0,0
61,13049.9997667929,13000,13200,90.6666666655788,90,92,31.8152528235182,12587.3496345225,179.531318395304,0,0
62,13087.4998250947,13000,13200,91.1111111103858,90,92,32.0581798357899,12628.2298074544,179.629709931252,0,0
63,13115.624868821,13000,13200,91.4074074069239,90,92,32.2260616981832,12658.8899371533,179.713179877024,0,0
64,13136.7186516158,13000,13200,91.6049382712826,90,92,32.3426776662756,12681.8850344275,179.780245970265,0,0
65,13152.5389887118,13000,13200,91.7366255141884,90,92,32.4240751802215,12699.1313573831,179.832506721339,0,0
66,13164.4042415339,13000,13200,91.8244170094589,90,92,32.4811512025612,12712.0660995998,179.872487293279,0,0
67,13173.3031811504,13000,13200,91.8829446729726,90,92,32.5213480424103,12721.7671562624,179.902725014331,0,0
68,13179.9773858628,13000,13200,91.9219631153151,90,92,32.5497758637081,12729.0429487593,179.925429931968,0,0
69,13184.9830393971,13000,13200,91.94797541021,90,92,32.5699611078924,12734.499793132,179.942401974988,0,0
70,13188.7372795478,13000,13200,91.96531694014,90,92,32.5843488497595,12738.5924264115,179.955053924638,0,0
71,13191.5529596609,13000,13200,91.9768779600933,90,92,32.5946420517527,12741.6619013711,179.964470608153,0,0
72,13193.6647197457,13000,13200,91.9845853067289,90,92,32.6020319509648,12743.9640075908,179.971473781351,0,0
73,13195.2485398092,13000,13200,91.9897235378193,90,92,32.6073553198545,12745.6905872556,179.97668061931,0,0
74,13196.4364048569,13000,13200,91.9931490252128,90,92,32.6112023273426,12746.9855220042,179.980552164195,0,0
75,13197.3273036427,13000,13200,91.9954326834752,90,92,32.6139908544987,12747.9567230657,179.983431691318,0,0
76,13197.995477732,13000,13200,91.9969551223168,90,92,32.6160179207733,12748.6851238617,179.985574303264,0,0
77,13198.496608299,13000,13200,91.9979700815446,90,92,32.6174954208255,12749.2314244588,179.987169391637,0,0
78,13198.8724562243,13000,13200,91.9986467210297,90,92,32.6185750605614,12749.6411499066,179.988357512882,0,0
79,13199.1543421682,13000,13200,91.9990978140198,90,92,32.6193658266549,12749.9484439925,179.98924298636,0,0
80,13199.3657566261,13000,13200,91.9993985426799,90,92,32.619946273463,12750.1789145568,179.989903261862,0,0
81,13199.5243174696,13000,13200,91.9995990284532,90,92,32.6203731982411,12750.3517674801,179.990395868824,0,0
82,13199.6432381022,13000,13200,91.9997326856355,90,92,32.6206877894944,12750.4814071726,179.99076356523,0,0
83,13199.7324285767,13000,13200,91.9998217904237,90,92,32.6209200005869,12750.5786369419,179.99103815078,0,0
84,13199.7993214325,13000,13200,91.9998811936158,90,92,32.6210916720919,12750.651559269,179.991243290903,0,0
85,13199.8494910744,13000,13200,91.9999207957438,90,92,32.621218768636,12750.7062510142,179.991396608937,0,0
86,13199.8871183058,13000,13200,91.9999471971626,90,92,32.6213129867636,12750.7472698232,179.991511236999,0,0
87,13199.9153387293,13000,13200,91.9999647981084,90,92,32.6213829144199,12750.7780339299,179.991596966388,0,0
88,13199.936504047,13000,13200,91.9999765320723,90,92,32.6214348696744,12750.8011070099,179.991661101574,0,0
89,13199.9523780352,13000,13200,91.9999843547148,90,88,32.6214735092012,12750.8184118199,179.991709094641,0,0
90,13199.9642835264,13000,13200,90.6666562364766,90,88,32.1746484217511,12750.8313904274,179.848106160441,0,0
91,13199.9732126448,13000,13200,89.7777708243177,90,88,31.8749643298395,12750.8411243831,179.760204858902,0,0
92,13199.9799094836,13000,13200,89.1851805495451,90,88,31.6743911189453,12750.8484248498,179.705094580792,0,0
93,13199.9849321127,13000,13200,88.7901203663634,90,88,31.540332531033,12750.8539001999,179.669908806302,0,0
94,13199.9886990845,13000,13200,88.526746910909,90,88,31.4508094493418,12750.8580067124,179.647143597399,0,0
95,13199.9915243134,13000,13200,88.3511646072726,90,88,31.3910611398564,12750.8610865968,179.632274821746,0,0
96,13199.9936432351,13000,13200,88.2341097381818,90,88,31.3511998361515,12750.8633965101,179.622499464316,0,0
97,13199.9952324263,13000,13200,88.1560731587878,90,88,31.3246129071368,12750.8651289451,179.616043680919,0,0
98,13199.9964243197,13000,13200,88.1040487725252,90,88,31.3068827689996,12750.8664282713,179.611767102969,0,0
99,13199.9973182398,13000,13200,88.0693658483501,90,88,31.2950603221992,12750.867402766,179.60892825649,0,0
100,13199.9979886798,13000,13200,88.0462438989001,90,88,31.2871777165348,12750.868133637,179.607041177882,0,0
101,13199.9984915099,13000,13200,88.0308292659334,90,88,31.2819222666033,12750.8686817902,179.605785609286,0,0
102,13199.9988686324,13000,13200,88.0205528439556,90,88,31.2784185047233,12750.8690929052,179.604949701778,0,0
103,13199.9991514743,13000,13200,88.0137018959704,90,88,31.276082636328,12750.8694012414,179.60439296174,0,0
104,13199.9993636057,13000,13200,88.0091345973136,90,88,31.2745254011627,12750.8696324935,179.604022057333,0,0
105,13199.9995227043,13000,13200,88.0060897315424,90,88,31.2734872658889,12750.8698059327,179.603774915849,0,0
106,13199.9996420282,13000,13200,88.0040598210283,90,88,31.2727951979119,12750.869936012,179.603610222694,0,0
107,13199.9997315212,13000,13200,88.0027065473522,90,88,31.2723338386156,12750.8700335715,179.603500465576,0,0
108,13199.9997986409,13000,13200,88.0018043649014,90,88,31.272026281468,12750.8701067411,179.603427317325,0,0
109,13199.9998489807,13000,13200,88.0012029099343,90,88,31.2718212556903,12750.8701616183,179.603378566716,0,0
110,13199.9998867355,13000,13200,88.0008019399562,90,88,31.2716845813162,12750.8702027763,179.603346076377,0,0
111,13199.9999150516,13000,13200,88.0005346266375,90,88,31.2715934722802,12750.8702336447,179.603324423213,0,0
112,13199.9999362887,13000,13200,88.0003564177583,90,88,31.2715327383798,12750.870256796,179.603309992849,0,0
113,13199.9999522165,13000,13200,88.0002376118389,90,88,31.2714922532264,12750.8702741595,179.603300376319,0,0
114,13199.9999641624,13000,13200,88.0001584078926,90,88,31.2714652662185,12750.8702871821,179.60329396804,0,0
115,13199.9999731218,13000,13200,88.0001056052617,90,88,31.2714472772048,12750.8702969491,179.603289697891,0,0
116,13199.9999798414,13000,13200,88.0000704035078,90,88,31.2714352862745,12750.8703042743,179.603286852645,0,0
117,13199.999984881,13000,13200,88.0000469356719,90,88,31.2714272936308,12750.8703097682,179.603284956949,0,0
118,13199.9999886608,13000,13200,88.0000312904479,90,88,31.2714219661846,12750.8703138887,179.603283694003,0,0
119,13199.9999914956,13000,12800,88.0000208602986,90,92,31.271418415291,12750.870316979,179.603282852675,0,0
120,13099.9999936217,13000,12800,89.3333472401991,90,92,31.4860746481674,12641.8566942968,179.521136872088,0,0
121,13024.9999952163,13000,12800,90.2222314934661,90,92,31.6013952577257,12560.0964772851,179.468198341088,0,0
122,12968.7499964122,13000,12800,90.814820995644,90,92,31.6582887232293,12498.7763145263,179.434951995343,0,0
123,12926.5624973091,13000,12800,91.2098806637627,90,92,31.6803037285374,12452.7861924572,179.422260822274,0,0
124,12894.9218729819,13000,12800,91.4732537758418,90,92,31.6809912932702,12418.2936009054,179.433817122969,0,0
125,12871.1914047364,13000,12800,91.6488358505612,90,92,31.6739328247988,12392.4241572416,179.440556111502,0,0
126,12853.3935535523,13000,12800,91.7658905670408,90,92,31.6636442348614,12373.0220744937,179.444377012284,0,0
127,12840.0451651642,13000,12800,91.8439270446939,90,92,31.6526231025375,12358.4705124328,179.446457906916,0,0
128,12830.0338738732,13000,12800,91.8959513631292,90,92,31.6421660216516,12347.5568408871,179.44751748756,0,0
129,12822.5254054049,13000,12800,91.9306342420862,90,92,31.6328682106941,12339.3715872278,179.447989712502,0,0
130,12816.8940540537,13000,12800,91.9537561613908,90,92,31.6249278028603,12333.2326469833,179.448134417492,0,0
131,12812.6705405402,13000,12800,91.9691707742605,90,92,31.6183293444695,12328.6284418,179.448105628593,0,0
132,12809.5029054052,13000,12800,91.9794471828403,90,92,31.6129525682827,12325.1752879125,179.447993293425,0,0
133,12807.1271790539,13000,12800,91.9862981218936,90,92,31.6086351606244,12322.5854224969,179.447848691371,0,0
134,12805.3453842904,13000,12800,91.9908654145957,90,92,31.6052074820671,12320.6430234352,179.447699911145,0,0
135,12804.0090382178,13000,12800,91.9939102763971,90,92,31.6025104568788,12319.1862241389,179.447561288135,0,0
136,12803.0067786634,13000,12800,91.9959401842648,90,92,31.600403596205,12318.0936246667,179.447439156151,0,0
137,12802.2550839975,13000,12800,91.9972934561765,90,92,31.5987674390905,12317.2741750625,179.447335339831,0,0
138,12801.6913129981,13000,12800,91.998195637451,90,92,31.5975030089164,12316.6595878594,179.447249256788,0,0
139,12801.2684847486,13000,12800,91.998797091634,90,92,31.5965298280553,12316.198647457,179.447179163143,0,0
140,12800.9513635615,13000,12800,91.9991980610893,90,92,31.5957833799103,12315.8529421553,179.4471228725,0,0
141,12800.7135226711,13000,12800,91.9994653740596,90,92,31.5952125077223,12315.593663179,179.447078153574,0,0
142,12800.5351420033,13000,12800,91.9996435827064,90,92,31.5947769994223,12315.3992039467,179.44704293432,0,0
143,12800.4013565025,13000,12800,91.9997623884709,90,92,31.5944454672853,12315.2533595225,179.447015392076,0,0
144,12800.3010173769,13000,12800,91.9998415923139,90,92,31.5941935519783,12315.1439762044,179.446993978858,0,0
145,12800.2257630326,13000,12800,91.999894394876,90,92,31.5940024386434,12315.0619387158,179.446977411811,0,0
146,12800.1693222745,13000,12800,91.999929596584,90,92,31.5938576527581,12315.0004105994,179.446964646796,0,0
147,12800.1269917059,13000,12800,91.9999530643893,90,92,31.5937480962896,12314.954264512,179.446954845586,0,0
148,12800.0952437794,13000,12800,91.9999687095929,90,92,31.5936652843502,12314.9196549465,179.446947342486,0,0
149,12800.0714328345,13000,12800,91.9999791397286,90,88,31.5936027457361,12314.8936977724,179.446941613373,0,0
150,12800.0535746259,13000,12800,90.6666527598191,90,88,31.1481119710125,12314.8742298918,179.37596255115,0,0
151,12800.0401809694,13000,12800,89.777768506546,90,88,30.8442009677878,12314.8596289813,179.367331258137,0,0
152,12800.0301357271,13000,12800,89.185179004364,90,88,30.6399512420113,12314.8486782985,179.370992369218,0,0
153,12800.0226017953,13000,12800,88.7901193362427,90,88,30.5033903134276,12314.8404652864,179.375746407421,0,0
154,12800.0169513465,13000,12800,88.5267462241618,90,88,30.4121766797989,12314.8343055273,179.379941209517,0,0
155,12800.0127135099,13000,12800,88.3511641494412,90,88,30.3512910579439,12314.829685708,179.38319274052,0,0
156,12800.0095351324,13000,12800,88.2341094329608,90,88,30.3106664988687,12314.8262208435,179.38556244637,0,0
157,12800.0071513493,13000,12800,88.1560729553072,90,88,30.2835680674698,12314.8236221951,179.387231991817,0,0
158,12800.005363512,13000,12800,88.1040486368715,90,88,30.2654954076547,12314.8216732088,179.388384905658,0,0
159,12800.004022634,13000,12800,88.0693657579143,90,88,30.2534436802928,12314.8202114691,179.389171249253,0,0
160,12800.0030169755,13000,12800,88.0462438386095,90,88,30.2454076117706,12314.8191151643,179.389703369434,0,0
161,12800.0022627316,13000,12800,88.0308292257397,90,88,30.2400494360746,12314.8182929358,179.390061631178,0,0
162,12800.0016970487,13000,12800,88.0205528171598,90,88,30.2364768949239,12314.8176762643,179.390302040685,0,0
163,12800.0012727865,13000,12800,88.0137018781065,90,88,30.2340949598203,12314.8172137607,179.390463015438,0,0
164,12800.0009545899,13000,12800,88.0091345854044,90,88,30.2325068565283,12314.8168668831,179.390570647393,0,0
165,12800.0007159424,13000,12800,88.0060897236029,90,88,30.2314480262705,12314.8166067248,179.39064254492,0,0
166,12800.0005369568,13000,12800,88.0040598157353,90,88,30.2307420751305,12314.8164116061,179.390690542133,0,0
167,12800.0004027176,13000,12800,88.0027065438235,90,88,30.2302713958077,12314.8162652671,179.390722570918,0,0
168,12800.0003020382,13000,12800,88.001804362549,90,88,30.2299575770016,12314.8161555128,179.3907439382,0,0
169,12800.0002265287,13000,12800,88.001202908366,90,88,30.2297483406123,12314.8160731971,179.39075819047,0,0
170,12800.0001698965,13000,12800,88.0008019389107,90,88,30.2296088320598,12314.8160114603,179.390767695922,0,0
171,12800.0001274224,13000,12800,88.0005346259404,90,88,30.2295158132552,12314.8159651577,179.390774035122,0,0
172,12800.0000955668,13000,12800,88.0003564172936,90,88,30.2294537909434,12314.8159304308,179.390778262608,0,0
173,12800.0000716751,13000,12800,88.0002376115291,90,88,30.2294124354269,12314.8159043856,179.390781081805,0,0
174,12800.0000537563,13000,12800,88.0001584076861,90,88,30.2293848596115,12314.8158848517,179.39078296186,0,0
175,12800.0000403172,13000,12800,88.000105605124,90,88,30.2293664716356,12314.8158702013,179.390784215646,0,0
176,12800.0000302379,13000,12800,88.000070403416,90,88,30.2293542099129,12314.8158592135,179.390785051802,0,0
177,12800.0000226784,13000,12800,88.0000469356107,90,88,30.229346033128,12314.8158509726,179.390785609458,0,0
178,12800.0000170088,13000,12800,88.0000312904071,90,88,30.229340580211,12314.8158447919,179.39078598139,0,0
179,12800.0000127566,13000,13200,88.0000208602714,90,92,30.2293369436379,12314.8158401565,179.390786229464,0,0
180,12900.0000095675,13000.0889527899,13200.0889527899,89.3333472401809,89.9997644408588,91.9997644408588,30.9691908034914,12423.8294616798,179.345236603822,0.00092883776806193,0.051177795705769
181,12975.0222453731,13000.1747114927,13200.1747114927,90.2221529737402,89.999501807666,91.999501807666,31.4728532271309,12505.6139204876,179.413371382193,0.000931393037769644,0.0513131659639859
182,13031.310361903,13000.2593028172,13200.2593028172,90.8146025850488,89.9992448759829,91.9992448759829,31.8185116853019,12566.9756367611,179.512540712655,0.000932326940386003,0.0512846584157695
183,13073.5475971315,13000.3443267907,13200.3443267907,91.2094833486935,89.9990141323907,91.9990141323907,32.0572334894261,12613.0199779835,179.610735149795,0.000931980821204761,0.051153717960807
184,13105.2467795463,13000.4306453483,13200.4306453483,91.4726602765926,89.9988170923999,91.9988170923999,32.2230900273088,12647.5764058292,179.696124078563,0.000930945153955038,0.0509851999541816
185,13129.0427459968,13000.5185645623,13200.5185645623,91.6480458818617,89.9986533765002,91.9986533765002,32.3389735142941,12673.5172514607,179.765893780934,0.000929664628797794,0.0508185794986743
186,13146.9117006382,13000.6080631817,13200.6080631817,91.7649150467412,89.9985189253219,91.9985189253219,32.420374346434,12692.9968466648,179.820966978178,0.000928401104438092,0.0506722558911178
187,13160.3357912741,13000.6989604904,13200.6989604904,91.8427830062681,89.9984085197555,91.9984085197555,32.4778454995607,12707.6309344903,179.863555505391,0.000927282153085695,0.0505520278323395
188,13170.4265835782,13000.791018418,13200.791018418,91.8946581774305,89.9983170447805,91.9983170447805,32.5186218876672,12718.6312729722,179.896077162778,0.000926353657900071,0.0504573748745343
189,13178.0176922881,13000.8839961784,13200.8839961784,91.9292111332139,89.9982400127709,91.9982400127709,32.5476928657928,12726.9066157546,179.920721065685,0.000925617791715266,0.0503851600484174
190,13183.7342682607,13000.9776755764,13200.9776755764,91.9522207597329,89.9981737029887,91.9981737029887,32.5685180918589,12733.1384624482,179.939312301832,0.000925056481547017,0.0503315489106375
191,13188.0451200896,13001.0718699083,13201.0718699083,91.9675384074848,89.9981151249484,91.9981151249484,32.5835088498646,12737.8378782953,179.953306836687,0.000924644534518268,0.0502928902017522
192,13191.3018075443,13001.1664244989,13201.1664244989,91.9777306466394,89.9980619150806,91.9980619150806,32.5943538718333,12741.3881113445,179.963836388001,0.000924356327487895,0.0502660493388635
193,13193.7679617829,13001.2612134899,13201.2612134899,91.9845077361198,89.998012219574,91.998012219574,32.6022412735119,12744.0765554782,179.971766558145,0.000924168807216273,0.0502484775331646
194,13195.6412747097,13001.356135344,13201.356135344,91.9890092306045,89.9979645862141,91.9979645862141,32.608010599735,12746.1187218072,179.97775262245,0.000924062516743203,0.0502381667995941
195,13197.0699898682,13001.4511082869,13201.4511082869,91.991994349141,89.9979178730903,91.9979178730903,32.6122575488026,12747.6762159925,179.982287347149,0.000924021645667973,0.0502335656187455
196,13198.1652694729,13001.5460662203,13201.5460662203,91.9939688571241,89.9978711751438,91.9978711751438,32.615406468061,12748.8702199934,179.985739711091,0.000924033653241853,0.0502334897324822
197,13199.0104686598,13001.6409552829,13201.6409552829,91.9952696297973,89.9978237667123,91.9978237667123,32.6177607794696,12749.7916022655,179.988385258943,0.000924088749953727,0.0502370421574847
198,13199.6680903155,13001.735731063,13201.735731063,91.996121008769,89.9977750573677,91.9977750573677,32.6195382143977,12750.5084994712,179.990429426164,0.000924179375935333,0.0502435467231723
199,13200.1850005024,13001.8303563936,13201.8303563936,91.9966723583019,89.9977245583478,91.9977245583478,32.6208955419551,12751.0720020039,179.99202523859,0.000924299735463201,0.0502524950991936
200,13200.5963394752,13001.9247996356,13201.9247996356,91.9970230916505,89.9976718572264,91.9976718572264,32.6219459970708,12751.5204175292,179.993286634735,0.000924445406459662,0.0502635056073127
201,13200.9284545153,13002.0190333547,13202.0190333547,91.9972393468425,89.9976165988892,91.9976165988892,32.6227716135548,12751.8824681736,179.994298441103,0.000924613024660697,0.0502762916859509
202,13201.2010992252,13002.1130333122,13202.1130333122,91.9973650975247,89.997558471293,91.997558471293,32.623431985956,12752.1796880552,179.995123816751,0.000924800034037501,0.0502906379810248
203,13201.4290827469,13002.2067776964,13202.2067776964,91.9974295554475,89.9974971948264,91.9974971948264,32.6239705178797,12752.4282211567,179.995809798027,0.000925004492596619,0.0503063823329366
204,13201.6235064843,13002.3002465429,13202.3002465429,91.9974521019071,89.9974325143744,91.9974325143744,32.6244188940467,12752.6401695206,179.996391423714,0.000925224922860445,0.0503234022602679
205,13201.7926914989,13002.3934212959,13202.3934212959,91.9974455727295,89.9973641934057,91.9973641934057,32.6248002922097,12752.8246042381,179.996894802437,0.000925460197594635,0.0503416048434743
206,13201.9428739482,13002.4862844797,13202.4862844797,91.9974184462882,89.9972920095727,91.9972920095727,32.6251316976922,12752.9883235701,179.997339393331,0.00092570945292913,0.0503609191650113
207,13202.0787265811,13002.5788194515,13202.5788194515,91.9973763007164,89.9972157514397,91.9972157514397,32.6254255765529,12753.1364214498,179.997739702028,0.000925972022550865,0.0503812906648595
208,13202.2037497987,13002.6710102165,13202.6710102165,91.9973227842908,89.997135216054,91.997135216054,32.6256910887342,12753.2727137915,179.998106542305,0.000926247387990563,0.0504026769281972
209,13202.3205649031,13002.7628412901,13202.7628412901,91.9972602615452,89.9970502071456,87.9970502071456,32.6259349701608,12753.4000581714,179.998447975039,0.00092653514114182,0.0504250445422844
210,13202.4311339999,13002.854396872,13202.854396872,90.6638569100787,89.9969639012105,87.9969639012105,32.1793642906715,12753.5205935519,179.854382812609,0.000926755534500089,0.0504315296754982
211,13202.5369497179,13002.9457290868,13202.9457290868,89.7748925737893,89.9968780202901,87.9968780202901,31.87991247106,12753.6359471019,179.766212019758,0.000926934228177732,0.0504294046021472
212,13202.6391445601,13003.0368704868,13203.0368704868,89.1822210559562,89.9967935484395,87.9967935484395,31.6795567171159,12753.747353404,179.710968389913,0.000927086880000362,0.0504223592528391
213,13202.7385760418,13003.127841297,13203.127841297,88.7870785534506,89.9967110852704,87.9967110852704,31.5457055805567,12753.8557472665,179.675744837142,0.000927223351840664,0.0504123158454319
214,13202.8358923556,13003.2186537776,13203.2186537776,88.5236227307239,89.9966310233854,87.9966310233854,31.456383184641,12753.9618353079,179.653008611318,0.000927350015501544,0.0504003094250345
215,13202.9315827111,13003.3093149428,13203.3093149428,88.3479588282777,89.9965536396213,87.9965536396213,31.3968310204454,12754.0661508332,179.638215267669,0.000927471067800095,0.0503869188206693
216,13203.026015769,13003.399828304,13203.399828304,88.2308237653922,89.9964791434704,87.9964791434704,31.3571628719081,12754.1690957329,179.628547555214,0.000927589311086776,0.0503724807545642
217,13203.1194689028,13003.4901950117,13203.4901950117,88.1527088914183,89.9964077037483,87.9964077037483,31.3307672000541,12754.2709723816,179.622221699155,0.000927706633826537,0.0503571986102878
218,13203.21215043,13003.5804146169,13203.5804146169,88.1006084955283,89.9963394638788,87.9963394638788,31.3132271971128,12754.3720078742,179.618090429642,0.000927824315860881,0.0503411993475805
219,13203.3042164767,13003.670485583,13203.670485583,88.0658521516451,89.9962745510042,87.9962745510042,31.3015943192221,12754.4723724091,179.615407491462,0.000927943227129317,0.050324564372965
220,13203.3957837533,13003.7604056337,13203.7604056337,88.0426596180981,89.9962130816114,87.9962130816114,31.2939011171047,12754.5721932166,179.61368361711,0.000928063959412868,0.0503073469637983
221,13203.4869392234,13003.8501719902,13203.8501719902,88.0271774392692,89.99615516511,87.99615516511,31.2888351970713,12754.6715650989,179.612596270763,0.000928186914803736,0.050289582507324
222,13203.5777474151,13003.9397815331,13203.9397815331,88.0168366812161,89.9961009061606,87.9961009061606,31.285521305835,12754.7705584005,179.611932035972,0.00092831236563289,0.0502712947467702
223,13203.6682559446,13004.029230914,13204.029230914,88.0099247561976,89.9960504062175,87.9960504062175,31.2833758083599,12754.8692250295,179.611549342375,0.00092844049529071,0.0502524997154455
